"(Bay_id, Aisle_id, Level_id)",Occupancy,Pallet_id
"(46, 14, 1)",0,0
"(46, 14, 2)",0,0
"(46, 14, 3)",0,0
"(46, 14, 4)",0,0
"(46, 14, 5)",0,0
"(46, 14, 6)",0,0
"(46, 14, 7)",0,0
"(46, 14, 8)",0,0
"(46, 14, 9)",0,0
"(46, 14, 10)",0,0
"(46, 15, 1)",1,4300
"(46, 15, 2)",1,4356
"(46, 15, 3)",1,4412
"(46, 15, 4)",1,4468
"(46, 15, 5)",1,4524
"(46, 15, 6)",1,4580
"(46, 15, 7)",1,4636
"(46, 15, 8)",1,4692
"(46, 15, 9)",0,0
"(46, 15, 10)",0,0
"(46, 16, 1)",1,3180
"(46, 16, 2)",1,3236
"(46, 16, 3)",1,3292
"(46, 16, 4)",1,3348
"(46, 16, 5)",1,3404
"(46, 16, 6)",1,3460
"(46, 16, 7)",1,3516
"(46, 16, 8)",1,3572
"(46, 16, 9)",1,3628
"(46, 16, 10)",1,3684
"(46, 17, 1)",1,2173
"(46, 17, 2)",1,2229
"(46, 17, 3)",1,2285
"(46, 17, 4)",1,2341
"(46, 17, 5)",1,2397
"(46, 17, 6)",1,2453
"(46, 17, 7)",1,2509
"(46, 17, 8)",1,2565
"(46, 17, 9)",1,2621
"(46, 17, 10)",1,2677
"(46, 18, 1)",0,0
"(46, 18, 2)",0,0
"(46, 18, 3)",0,0
"(46, 18, 4)",0,0
"(46, 18, 5)",0,0
"(46, 18, 6)",0,0
"(46, 18, 7)",0,0
"(46, 18, 8)",0,0
"(46, 18, 9)",0,0
"(46, 18, 10)",0,0
"(46, 19, 1)",1,2733
"(46, 19, 2)",1,2789
"(46, 19, 3)",1,2845
"(46, 19, 4)",1,2901
"(46, 19, 5)",1,2957
"(46, 19, 6)",1,3013
"(46, 19, 7)",1,3069
"(46, 19, 8)",1,3125
"(46, 19, 9)",0,0
"(46, 19, 10)",0,0
"(46, 20, 1)",1,1613
"(46, 20, 2)",1,1669
"(46, 20, 3)",1,1725
"(46, 20, 4)",1,1781
"(46, 20, 5)",1,1837
"(46, 20, 6)",1,1893
"(46, 20, 7)",1,1949
"(46, 20, 8)",1,2005
"(46, 20, 9)",1,2061
"(46, 20, 10)",1,2117
"(46, 21, 1)",1,606
"(46, 21, 2)",1,662
"(46, 21, 3)",1,718
"(46, 21, 4)",1,774
"(46, 21, 5)",1,830
"(46, 21, 6)",1,886
"(46, 21, 7)",1,942
"(46, 21, 8)",1,998
"(46, 21, 9)",1,1054
"(46, 21, 10)",1,1110
"(46, 22, 1)",0,0
"(46, 22, 2)",0,0
"(46, 22, 3)",0,0
"(46, 22, 4)",0,0
"(46, 22, 5)",0,0
"(46, 22, 6)",0,0
"(46, 22, 7)",0,0
"(46, 22, 8)",0,0
"(46, 22, 9)",0,0
"(46, 22, 10)",0,0
"(46, 23, 1)",1,1166
"(46, 23, 2)",1,1222
"(46, 23, 3)",1,1278
"(46, 23, 4)",1,1334
"(46, 23, 5)",1,1390
"(46, 23, 6)",1,1446
"(46, 23, 7)",1,1502
"(46, 23, 8)",1,1558
"(46, 23, 9)",0,0
"(46, 23, 10)",0,0
"(46, 24, 1)",1,46
"(46, 24, 2)",1,102
"(46, 24, 3)",1,158
"(46, 24, 4)",1,214
"(46, 24, 5)",1,270
"(46, 24, 6)",1,326
"(46, 24, 7)",1,382
"(46, 24, 8)",1,438
"(46, 24, 9)",1,494
"(46, 24, 10)",1,550
"(47, 1, 1)",1,8442
"(47, 1, 2)",1,8498
"(47, 1, 3)",1,8554
"(47, 1, 4)",1,8610
"(47, 1, 5)",1,8666
"(47, 1, 6)",1,8722
"(47, 1, 7)",1,8778
"(47, 1, 8)",1,8834
"(47, 1, 9)",1,8890
"(47, 1, 10)",1,8946
"(47, 2, 1)",0,0
"(47, 2, 2)",0,0
"(47, 2, 3)",0,0
"(47, 2, 4)",0,0
"(47, 2, 5)",0,0
"(47, 2, 6)",0,0
"(47, 2, 7)",0,0
"(47, 2, 8)",0,0
"(47, 2, 9)",0,0
"(47, 2, 10)",0,0
"(47, 3, 1)",1,9002
"(47, 3, 2)",1,9058
"(47, 3, 3)",1,9114
"(47, 3, 4)",1,9170
"(47, 3, 5)",1,9226
"(47, 3, 6)",1,9282
"(47, 3, 7)",1,9338
"(47, 3, 8)",1,9394
"(47, 3, 9)",0,0
"(47, 3, 10)",0,0
"(47, 4, 1)",1,7882
"(47, 4, 2)",1,7938
"(47, 4, 3)",1,7994
"(47, 4, 4)",1,8050
"(47, 4, 5)",1,8106
"(47, 4, 6)",1,8162
"(47, 4, 7)",1,8218
"(47, 4, 8)",1,8274
"(47, 4, 9)",1,8330
"(47, 4, 10)",1,8386
"(47, 5, 1)",1,6875
"(47, 5, 2)",1,6931
"(47, 5, 3)",1,6987
"(47, 5, 4)",1,7043
"(47, 5, 5)",1,7099
"(47, 5, 6)",1,7155
"(47, 5, 7)",1,7211
"(47, 5, 8)",1,7267
"(47, 5, 9)",1,7323
"(47, 5, 10)",1,7379
"(47, 6, 1)",0,0
"(47, 6, 2)",0,0
"(47, 6, 3)",0,0
"(47, 6, 4)",0,0
"(47, 6, 5)",0,0
"(47, 6, 6)",0,0
"(47, 6, 7)",0,0
"(47, 6, 8)",0,0
"(47, 6, 9)",0,0
"(47, 6, 10)",0,0
"(47, 7, 1)",1,7435
"(47, 7, 2)",1,7491
"(47, 7, 3)",1,7547
"(47, 7, 4)",1,7603
"(47, 7, 5)",1,7659
"(47, 7, 6)",1,7715
"(47, 7, 7)",1,7771
"(47, 7, 8)",1,7827
"(47, 7, 9)",0,0
"(47, 7, 10)",0,0
"(47, 8, 1)",1,6315
"(47, 8, 2)",1,6371
"(47, 8, 3)",1,6427
"(47, 8, 4)",1,6483
"(47, 8, 5)",1,6539
"(47, 8, 6)",1,6595
"(47, 8, 7)",1,6651
"(47, 8, 8)",1,6707
"(47, 8, 9)",1,6763
"(47, 8, 10)",1,6819
"(47, 9, 1)",1,5308
"(47, 9, 2)",1,5364
"(47, 9, 3)",1,5420
"(47, 9, 4)",1,5476
"(47, 9, 5)",1,5532
"(47, 9, 6)",1,5588
"(47, 9, 7)",1,5644
"(47, 9, 8)",1,5700
"(47, 9, 9)",1,5756
"(47, 9, 10)",1,5812
"(47, 10, 1)",0,0
"(47, 10, 2)",0,0
"(47, 10, 3)",0,0
"(47, 10, 4)",0,0
"(47, 10, 5)",0,0
"(47, 10, 6)",0,0
"(47, 10, 7)",0,0
"(47, 10, 8)",0,0
"(47, 10, 9)",0,0
"(47, 10, 10)",0,0
"(47, 11, 1)",1,5868
"(47, 11, 2)",1,5924
"(47, 11, 3)",1,5980
"(47, 11, 4)",1,6036
"(47, 11, 5)",1,6092
"(47, 11, 6)",1,6148
"(47, 11, 7)",1,6204
"(47, 11, 8)",1,6260
"(47, 11, 9)",0,0
"(47, 11, 10)",0,0
"(47, 12, 1)",1,4748
"(47, 12, 2)",1,4804
"(47, 12, 3)",1,4860
"(47, 12, 4)",1,4916
"(47, 12, 5)",1,4972
"(47, 12, 6)",1,5028
"(47, 12, 7)",1,5084
"(47, 12, 8)",1,5140
"(47, 12, 9)",1,5196
"(47, 12, 10)",1,5252
"(47, 13, 1)",1,3741
"(47, 13, 2)",1,3797
"(47, 13, 3)",1,3853
"(47, 13, 4)",1,3909
"(47, 13, 5)",1,3965
"(47, 13, 6)",1,4021
"(47, 13, 7)",1,4077
"(47, 13, 8)",1,4133
"(47, 13, 9)",1,4189
"(47, 13, 10)",1,4245
"(47, 14, 1)",0,0
"(47, 14, 2)",0,0
"(47, 14, 3)",0,0
"(47, 14, 4)",0,0
"(47, 14, 5)",0,0
"(47, 14, 6)",0,0
"(47, 14, 7)",0,0
"(47, 14, 8)",0,0
"(47, 14, 9)",0,0
"(47, 14, 10)",0,0
"(47, 15, 1)",1,4301
"(47, 15, 2)",1,4357
"(47, 15, 3)",1,4413
"(47, 15, 4)",1,4469
"(47, 15, 5)",1,4525
"(47, 15, 6)",1,4581
"(47, 15, 7)",1,4637
"(47, 15, 8)",1,4693
"(47, 15, 9)",0,0
"(47, 15, 10)",0,0
"(47, 16, 1)",1,3181
"(47, 16, 2)",1,3237
"(47, 16, 3)",1,3293
"(47, 16, 4)",1,3349
"(47, 16, 5)",1,3405
"(47, 16, 6)",1,3461
"(47, 16, 7)",1,3517
"(47, 16, 8)",1,3573
"(47, 16, 9)",1,3629
"(47, 16, 10)",1,3685
"(47, 17, 1)",1,2174
"(47, 17, 2)",1,2230
"(47, 17, 3)",1,2286
"(47, 17, 4)",1,2342
"(47, 17, 5)",1,2398
"(47, 17, 6)",1,2454
"(47, 17, 7)",1,2510
"(47, 17, 8)",1,2566
"(47, 17, 9)",1,2622
"(47, 17, 10)",1,2678
"(47, 18, 1)",0,0
"(47, 18, 2)",0,0
"(47, 18, 3)",0,0
"(47, 18, 4)",0,0
"(47, 18, 5)",0,0
"(47, 18, 6)",0,0
"(47, 18, 7)",0,0
"(47, 18, 8)",0,0
"(47, 18, 9)",0,0
"(47, 18, 10)",0,0
"(47, 19, 1)",1,2734
"(47, 19, 2)",1,2790
"(47, 19, 3)",1,2846
"(47, 19, 4)",1,2902
"(47, 19, 5)",1,2958
"(47, 19, 6)",1,3014
"(47, 19, 7)",1,3070
"(47, 19, 8)",1,3126
"(47, 19, 9)",0,0
"(47, 19, 10)",0,0
"(47, 20, 1)",1,1614
"(47, 20, 2)",1,1670
"(47, 20, 3)",1,1726
"(47, 20, 4)",1,1782
"(47, 20, 5)",1,1838
"(47, 20, 6)",1,1894
"(47, 20, 7)",1,1950
"(47, 20, 8)",1,2006
"(47, 20, 9)",1,2062
"(47, 20, 10)",1,2118
"(47, 21, 1)",1,607
"(47, 21, 2)",1,663
"(47, 21, 3)",1,719
"(47, 21, 4)",1,775
"(47, 21, 5)",1,831
"(47, 21, 6)",1,887
"(47, 21, 7)",1,943
"(47, 21, 8)",1,999
"(47, 21, 9)",1,1055
"(47, 21, 10)",1,1111
"(47, 22, 1)",0,0
"(47, 22, 2)",0,0
"(47, 22, 3)",0,0
"(47, 22, 4)",0,0
"(47, 22, 5)",0,0
"(47, 22, 6)",0,0
"(47, 22, 7)",0,0
"(47, 22, 8)",0,0
"(47, 22, 9)",0,0
"(47, 22, 10)",0,0
"(47, 23, 1)",1,1167
"(47, 23, 2)",1,1223
"(47, 23, 3)",1,1279
"(47, 23, 4)",1,1335
"(47, 23, 5)",1,1391
"(47, 23, 6)",1,1447
"(47, 23, 7)",1,1503
"(47, 23, 8)",1,1559
"(47, 23, 9)",0,0
"(47, 23, 10)",0,0
"(47, 24, 1)",1,47
"(47, 24, 2)",1,103
"(47, 24, 3)",1,159
"(47, 24, 4)",1,215
"(47, 24, 5)",1,271
"(47, 24, 6)",1,327
"(47, 24, 7)",1,383
"(47, 24, 8)",1,439
"(47, 24, 9)",1,495
"(47, 24, 10)",1,551
"(48, 1, 1)",1,8443
"(48, 1, 2)",1,8499
"(48, 1, 3)",1,8555
"(48, 1, 4)",1,8611
"(48, 1, 5)",1,8667
"(48, 1, 6)",1,8723
"(48, 1, 7)",1,8779
"(48, 1, 8)",1,8835
"(48, 1, 9)",1,8891
"(48, 1, 10)",1,8947
"(48, 2, 1)",0,0
"(48, 2, 2)",0,0
"(48, 2, 3)",0,0
"(48, 2, 4)",0,0
"(48, 2, 5)",0,0
"(48, 2, 6)",0,0
"(48, 2, 7)",0,0
"(48, 2, 8)",0,0
"(48, 2, 9)",0,0
"(48, 2, 10)",0,0
"(48, 3, 1)",1,9003
"(48, 3, 2)",1,9059
"(48, 3, 3)",1,9115
"(48, 3, 4)",1,9171
"(48, 3, 5)",1,9227
"(48, 3, 6)",1,9283
"(48, 3, 7)",1,9339
"(48, 3, 8)",1,9395
"(48, 3, 9)",0,0
"(48, 3, 10)",0,0
"(48, 4, 1)",1,7883
"(48, 4, 2)",1,7939
"(48, 4, 3)",1,7995
"(48, 4, 4)",1,8051
"(48, 4, 5)",1,8107
"(48, 4, 6)",1,8163
"(48, 4, 7)",1,8219
"(48, 4, 8)",1,8275
"(48, 4, 9)",1,8331
"(48, 4, 10)",1,8387
"(48, 5, 1)",1,6876
"(48, 5, 2)",1,6932
"(48, 5, 3)",1,6988
"(48, 5, 4)",1,7044
"(48, 5, 5)",1,7100
"(48, 5, 6)",1,7156
"(48, 5, 7)",1,7212
"(48, 5, 8)",1,7268
"(48, 5, 9)",1,7324
"(48, 5, 10)",1,7380
"(48, 6, 1)",0,0
"(48, 6, 2)",0,0
"(48, 6, 3)",0,0
"(48, 6, 4)",0,0
"(48, 6, 5)",0,0
"(48, 6, 6)",0,0
"(48, 6, 7)",0,0
"(48, 6, 8)",0,0
"(48, 6, 9)",0,0
"(48, 6, 10)",0,0
"(48, 7, 1)",1,7436
"(48, 7, 2)",1,7492
"(48, 7, 3)",1,7548
"(48, 7, 4)",1,7604
"(48, 7, 5)",1,7660
"(48, 7, 6)",1,7716
"(48, 7, 7)",1,7772
"(48, 7, 8)",1,7828
"(48, 7, 9)",0,0
"(48, 7, 10)",0,0
"(48, 8, 1)",1,6316
"(48, 8, 2)",1,6372
"(48, 8, 3)",1,6428
"(48, 8, 4)",1,6484
"(48, 8, 5)",1,6540
"(48, 8, 6)",1,6596
"(48, 8, 7)",1,6652
"(48, 8, 8)",1,6708
"(48, 8, 9)",1,6764
"(48, 8, 10)",1,6820
"(48, 9, 1)",1,5309
"(48, 9, 2)",1,5365
"(48, 9, 3)",1,5421
"(48, 9, 4)",1,5477
"(48, 9, 5)",1,5533
"(48, 9, 6)",1,5589
"(48, 9, 7)",1,5645
"(48, 9, 8)",1,5701
"(48, 9, 9)",1,5757
"(48, 9, 10)",1,5813
"(48, 10, 1)",0,0
"(48, 10, 2)",0,0
"(48, 10, 3)",0,0
"(48, 10, 4)",0,0
"(48, 10, 5)",0,0
"(48, 10, 6)",0,0
"(48, 10, 7)",0,0
"(48, 10, 8)",0,0
"(48, 10, 9)",0,0
"(48, 10, 10)",0,0
"(48, 11, 1)",1,5869
"(48, 11, 2)",1,5925
"(48, 11, 3)",1,5981
"(48, 11, 4)",1,6037
"(48, 11, 5)",1,6093
"(48, 11, 6)",1,6149
"(48, 11, 7)",1,6205
"(48, 11, 8)",1,6261
"(48, 11, 9)",0,0
"(48, 11, 10)",0,0
"(48, 12, 1)",1,4749
"(48, 12, 2)",1,4805
"(48, 12, 3)",1,4861
"(48, 12, 4)",1,4917
"(48, 12, 5)",1,4973
"(48, 12, 6)",1,5029
"(48, 12, 7)",1,5085
"(48, 12, 8)",1,5141
"(48, 12, 9)",1,5197
"(48, 12, 10)",1,5253
"(48, 13, 1)",1,3742
"(48, 13, 2)",1,3798
"(48, 13, 3)",1,3854
"(48, 13, 4)",1,3910
"(48, 13, 5)",1,3966
"(48, 13, 6)",1,4022
"(48, 13, 7)",1,4078
"(48, 13, 8)",1,4134
"(48, 13, 9)",1,4190
"(48, 13, 10)",1,4246
"(48, 14, 1)",0,0
"(48, 14, 2)",0,0
"(48, 14, 3)",0,0
"(48, 14, 4)",0,0
"(48, 14, 5)",0,0
"(48, 14, 6)",0,0
"(48, 14, 7)",0,0
"(48, 14, 8)",0,0
"(48, 14, 9)",0,0
"(48, 14, 10)",0,0
"(48, 15, 1)",1,4302
"(48, 15, 2)",1,4358
"(48, 15, 3)",1,4414
"(48, 15, 4)",1,4470
"(48, 15, 5)",1,4526
"(48, 15, 6)",1,4582
"(48, 15, 7)",1,4638
"(48, 15, 8)",1,4694
"(48, 15, 9)",0,0
"(48, 15, 10)",0,0
"(48, 16, 1)",1,3182
"(48, 16, 2)",1,3238
"(48, 16, 3)",1,3294
"(48, 16, 4)",1,3350
"(48, 16, 5)",1,3406
"(48, 16, 6)",1,3462
"(48, 16, 7)",1,3518
"(48, 16, 8)",1,3574
"(48, 16, 9)",1,3630
"(48, 16, 10)",1,3686
"(48, 17, 1)",1,2175
"(48, 17, 2)",1,2231
"(48, 17, 3)",1,2287
"(48, 17, 4)",1,2343
"(48, 17, 5)",1,2399
"(48, 17, 6)",1,2455
"(48, 17, 7)",1,2511
"(48, 17, 8)",1,2567
"(48, 17, 9)",1,2623
"(48, 17, 10)",1,2679
"(48, 18, 1)",0,0
"(48, 18, 2)",0,0
"(48, 18, 3)",0,0
"(48, 18, 4)",0,0
"(48, 18, 5)",0,0
"(48, 18, 6)",0,0
"(48, 18, 7)",0,0
"(48, 18, 8)",0,0
"(48, 18, 9)",0,0
"(48, 18, 10)",0,0
"(48, 19, 1)",1,2735
"(48, 19, 2)",1,2791
"(48, 19, 3)",1,2847
"(48, 19, 4)",1,2903
"(48, 19, 5)",1,2959
"(48, 19, 6)",1,3015
"(48, 19, 7)",1,3071
"(48, 19, 8)",1,3127
"(48, 19, 9)",0,0
"(48, 19, 10)",0,0
"(48, 20, 1)",1,1615
"(48, 20, 2)",1,1671
"(48, 20, 3)",1,1727
"(48, 20, 4)",1,1783
"(48, 20, 5)",1,1839
"(48, 20, 6)",1,1895
"(48, 20, 7)",1,1951
"(48, 20, 8)",1,2007
"(48, 20, 9)",1,2063
"(48, 20, 10)",1,2119
"(48, 21, 1)",1,608
"(48, 21, 2)",1,664
"(48, 21, 3)",1,720
"(48, 21, 4)",1,776
"(48, 21, 5)",1,832
"(48, 21, 6)",1,888
"(48, 21, 7)",1,944
"(48, 21, 8)",1,1000
"(48, 21, 9)",1,1056
"(48, 21, 10)",1,1112
"(48, 22, 1)",0,0
"(48, 22, 2)",0,0
"(48, 22, 3)",0,0
"(48, 22, 4)",0,0
"(48, 22, 5)",0,0
"(48, 22, 6)",0,0
"(48, 22, 7)",0,0
"(48, 22, 8)",0,0
"(48, 22, 9)",0,0
"(48, 22, 10)",0,0
"(48, 23, 1)",1,1168
"(48, 23, 2)",1,1224
"(48, 23, 3)",1,1280
"(48, 23, 4)",1,1336
"(48, 23, 5)",1,1392
"(48, 23, 6)",1,1448
"(48, 23, 7)",1,1504
"(48, 23, 8)",1,1560
"(48, 23, 9)",0,0
"(48, 23, 10)",0,0
"(48, 24, 1)",1,48
"(48, 24, 2)",1,104
"(48, 24, 3)",1,160
"(48, 24, 4)",1,216
"(48, 24, 5)",1,272
"(48, 24, 6)",1,328
"(48, 24, 7)",1,384
"(48, 24, 8)",1,440
"(48, 24, 9)",1,496
"(48, 24, 10)",1,552
"(49, 1, 1)",1,8444
"(49, 1, 2)",1,8500
"(49, 1, 3)",1,8556
"(49, 1, 4)",1,8612
"(49, 1, 5)",1,8668
"(49, 1, 6)",1,8724
"(49, 1, 7)",1,8780
"(49, 1, 8)",1,8836
"(49, 1, 9)",1,8892
"(49, 1, 10)",1,8948
"(49, 2, 1)",0,0
"(49, 2, 2)",0,0
"(49, 2, 3)",0,0
"(49, 2, 4)",0,0
"(49, 2, 5)",0,0
"(49, 2, 6)",0,0
"(49, 2, 7)",0,0
"(49, 2, 8)",0,0
"(49, 2, 9)",0,0
"(49, 2, 10)",0,0
"(49, 3, 1)",1,9004
"(49, 3, 2)",1,9060
"(49, 3, 3)",1,9116
"(49, 3, 4)",1,9172
"(49, 3, 5)",1,9228
"(49, 3, 6)",1,9284
"(49, 3, 7)",1,9340
"(49, 3, 8)",1,9396
"(49, 3, 9)",0,0
"(49, 3, 10)",0,0
"(49, 4, 1)",1,7884
"(49, 4, 2)",1,7940
"(49, 4, 3)",1,7996
"(49, 4, 4)",1,8052
"(49, 4, 5)",1,8108
"(49, 4, 6)",1,8164
"(49, 4, 7)",1,8220
"(49, 4, 8)",1,8276
"(49, 4, 9)",1,8332
"(49, 4, 10)",1,8388
"(49, 5, 1)",1,6877
"(49, 5, 2)",1,6933
"(49, 5, 3)",1,6989
"(49, 5, 4)",1,7045
"(49, 5, 5)",1,7101
"(49, 5, 6)",1,7157
"(49, 5, 7)",1,7213
"(49, 5, 8)",1,7269
"(49, 5, 9)",1,7325
"(49, 5, 10)",1,7381
"(49, 6, 1)",0,0
"(49, 6, 2)",0,0
"(49, 6, 3)",0,0
"(49, 6, 4)",0,0
"(49, 6, 5)",0,0
"(49, 6, 6)",0,0
"(49, 6, 7)",0,0
"(49, 6, 8)",0,0
"(49, 6, 9)",0,0
"(49, 6, 10)",0,0
"(49, 7, 1)",1,7437
"(49, 7, 2)",1,7493
"(49, 7, 3)",1,7549
"(49, 7, 4)",1,7605
"(49, 7, 5)",1,7661
"(49, 7, 6)",1,7717
"(49, 7, 7)",1,7773
"(49, 7, 8)",1,7829
"(49, 7, 9)",0,0
"(49, 7, 10)",0,0
"(49, 8, 1)",1,6317
"(49, 8, 2)",1,6373
"(49, 8, 3)",1,6429
"(49, 8, 4)",1,6485
"(49, 8, 5)",1,6541
"(49, 8, 6)",1,6597
"(49, 8, 7)",1,6653
"(49, 8, 8)",1,6709
"(49, 8, 9)",1,6765
"(49, 8, 10)",1,6821
"(49, 9, 1)",1,5310
"(49, 9, 2)",1,5366
"(49, 9, 3)",1,5422
"(49, 9, 4)",1,5478
"(49, 9, 5)",1,5534
"(49, 9, 6)",1,5590
"(49, 9, 7)",1,5646
"(49, 9, 8)",1,5702
"(49, 9, 9)",1,5758
"(49, 9, 10)",1,5814
"(49, 10, 1)",0,0
"(49, 10, 2)",0,0
"(49, 10, 3)",0,0
"(49, 10, 4)",0,0
"(49, 10, 5)",0,0
"(49, 10, 6)",0,0
"(49, 10, 7)",0,0
"(49, 10, 8)",0,0
"(49, 10, 9)",0,0
"(49, 10, 10)",0,0
"(49, 11, 1)",1,5870
"(49, 11, 2)",1,5926
"(49, 11, 3)",1,5982
"(49, 11, 4)",1,6038
"(49, 11, 5)",1,6094
"(49, 11, 6)",1,6150
"(49, 11, 7)",1,6206
"(49, 11, 8)",1,6262
"(49, 11, 9)",0,0
"(49, 11, 10)",0,0
"(49, 12, 1)",1,4750
"(49, 12, 2)",1,4806
"(49, 12, 3)",1,4862
"(49, 12, 4)",1,4918
"(49, 12, 5)",1,4974
"(49, 12, 6)",1,5030
"(49, 12, 7)",1,5086
"(49, 12, 8)",1,5142
"(49, 12, 9)",1,5198
"(49, 12, 10)",1,5254
"(49, 13, 1)",1,3743
"(49, 13, 2)",1,3799
"(49, 13, 3)",1,3855
"(49, 13, 4)",1,3911
"(49, 13, 5)",1,3967
"(49, 13, 6)",1,4023
"(49, 13, 7)",1,4079
"(49, 13, 8)",1,4135
"(49, 13, 9)",1,4191
"(49, 13, 10)",1,4247
"(49, 14, 1)",0,0
"(49, 14, 2)",0,0
"(49, 14, 3)",0,0
"(49, 14, 4)",0,0
"(49, 14, 5)",0,0
"(49, 14, 6)",0,0
"(49, 14, 7)",0,0
"(49, 14, 8)",0,0
"(49, 14, 9)",0,0
"(49, 14, 10)",0,0
"(49, 15, 1)",1,4303
"(49, 15, 2)",1,4359
"(49, 15, 3)",1,4415
"(49, 15, 4)",1,4471
"(49, 15, 5)",1,4527
"(49, 15, 6)",1,4583
"(49, 15, 7)",1,4639
"(49, 15, 8)",1,4695
"(49, 15, 9)",0,0
"(49, 15, 10)",0,0
"(49, 16, 1)",1,3183
"(49, 16, 2)",1,3239
"(49, 16, 3)",1,3295
"(49, 16, 4)",1,3351
"(49, 16, 5)",1,3407
"(49, 16, 6)",1,3463
"(49, 16, 7)",1,3519
"(49, 16, 8)",1,3575
"(49, 16, 9)",1,3631
"(49, 16, 10)",1,3687
"(49, 17, 1)",1,2176
"(49, 17, 2)",1,2232
"(49, 17, 3)",1,2288
"(49, 17, 4)",1,2344
"(49, 17, 5)",1,2400
"(49, 17, 6)",1,2456
"(49, 17, 7)",1,2512
"(49, 17, 8)",1,2568
"(49, 17, 9)",1,2624
"(49, 17, 10)",1,2680
"(49, 18, 1)",0,0
"(49, 18, 2)",0,0
"(49, 18, 3)",0,0
"(49, 18, 4)",0,0
"(49, 18, 5)",0,0
"(49, 18, 6)",0,0
"(49, 18, 7)",0,0
"(49, 18, 8)",0,0
"(49, 18, 9)",0,0
"(49, 18, 10)",0,0
"(49, 19, 1)",1,2736
"(49, 19, 2)",1,2792
"(49, 19, 3)",1,2848
"(49, 19, 4)",1,2904
"(49, 19, 5)",1,2960
"(49, 19, 6)",1,3016
"(49, 19, 7)",1,3072
"(49, 19, 8)",1,3128
"(49, 19, 9)",0,0
"(49, 19, 10)",0,0
"(49, 20, 1)",1,1616
"(49, 20, 2)",1,1672
"(49, 20, 3)",1,1728
"(49, 20, 4)",1,1784
"(49, 20, 5)",1,1840
"(49, 20, 6)",1,1896
"(49, 20, 7)",1,1952
"(49, 20, 8)",1,2008
"(49, 20, 9)",1,2064
"(49, 20, 10)",1,2120
"(49, 21, 1)",1,609
"(49, 21, 2)",1,665
"(49, 21, 3)",1,721
"(49, 21, 4)",1,777
"(49, 21, 5)",1,833
"(49, 21, 6)",1,889
"(49, 21, 7)",1,945
"(49, 21, 8)",1,1001
"(49, 21, 9)",1,1057
"(49, 21, 10)",1,1113
"(49, 22, 1)",0,0
"(49, 22, 2)",0,0
"(49, 22, 3)",0,0
"(49, 22, 4)",0,0
"(49, 22, 5)",0,0
"(49, 22, 6)",0,0
"(49, 22, 7)",0,0
"(49, 22, 8)",0,0
"(49, 22, 9)",0,0
"(49, 22, 10)",0,0
"(49, 23, 1)",1,1169
"(49, 23, 2)",1,1225
"(49, 23, 3)",1,1281
"(49, 23, 4)",1,1337
"(49, 23, 5)",1,1393
"(49, 23, 6)",1,1449
"(49, 23, 7)",1,1505
"(49, 23, 8)",1,1561
"(49, 23, 9)",0,0
"(49, 23, 10)",0,0
"(49, 24, 1)",1,49
"(49, 24, 2)",1,105
"(49, 24, 3)",1,161
"(49, 24, 4)",1,217
"(49, 24, 5)",1,273
"(49, 24, 6)",1,329
"(49, 24, 7)",1,385
"(49, 24, 8)",1,441
"(49, 24, 9)",1,497
"(49, 24, 10)",1,553
"(50, 1, 1)",1,8445
"(50, 1, 2)",1,8501
"(50, 1, 3)",1,8557
"(50, 1, 4)",1,8613
"(50, 1, 5)",1,8669
"(50, 1, 6)",1,8725
"(50, 1, 7)",1,8781
"(50, 1, 8)",1,8837
"(50, 1, 9)",1,8893
"(50, 1, 10)",1,8949
"(50, 2, 1)",0,0
"(50, 2, 2)",0,0
"(50, 2, 3)",0,0
"(50, 2, 4)",0,0
"(50, 2, 5)",0,0
"(50, 2, 6)",0,0
"(50, 2, 7)",0,0
"(50, 2, 8)",0,0
"(50, 2, 9)",0,0
"(50, 2, 10)",0,0
"(50, 3, 1)",1,9005
"(50, 3, 2)",1,9061
"(50, 3, 3)",1,9117
"(50, 3, 4)",1,9173
"(50, 3, 5)",1,9229
"(50, 3, 6)",1,9285
"(50, 3, 7)",1,9341
"(50, 3, 8)",1,9397
"(50, 3, 9)",0,0
"(50, 3, 10)",0,0
"(50, 4, 1)",1,7885
"(50, 4, 2)",1,7941
"(50, 4, 3)",1,7997
"(50, 4, 4)",1,8053
"(50, 4, 5)",1,8109
"(50, 4, 6)",1,8165
"(50, 4, 7)",1,8221
"(50, 4, 8)",1,8277
"(50, 4, 9)",1,8333
"(50, 4, 10)",1,8389
"(50, 5, 1)",1,6878
"(50, 5, 2)",1,6934
"(50, 5, 3)",1,6990
"(50, 5, 4)",1,7046
"(50, 5, 5)",1,7102
"(50, 5, 6)",1,7158
"(50, 5, 7)",1,7214
"(50, 5, 8)",1,7270
"(50, 5, 9)",1,7326
"(50, 5, 10)",1,7382
"(50, 6, 1)",0,0
"(50, 6, 2)",0,0
"(50, 6, 3)",0,0
"(50, 6, 4)",0,0
"(50, 6, 5)",0,0
"(50, 6, 6)",0,0
"(50, 6, 7)",0,0
"(50, 6, 8)",0,0
"(50, 6, 9)",0,0
"(50, 6, 10)",0,0
"(50, 7, 1)",1,7438
"(50, 7, 2)",1,7494
"(50, 7, 3)",1,7550
"(50, 7, 4)",1,7606
